127.0.0.1 - - [06/Dec/2022:00:01:19 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:42 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:42 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:42 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:44 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:45 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:46 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:47 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:48 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:49 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:50 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:42:51 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:43:42 +0900] "POST /product/product_insert/INSERT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:43:42 +0900] "GET /product/product_insert?page=1&pageSize=10&recordSize=10 HTTP/1.1" 400 131
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:33 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:50 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:50 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:50 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:45:50 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 316181
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /product/product_insert?categoryBox1=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox2=defaultValue&categoryBox3=defaultValue HTTP/1.1" 200 28724
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/datatables/jquery.dataTables.min.js HTTP/1.1" 200 83602
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /product/img/undraw_rocket.svg HTTP/1.1" 404 129
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 316181
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:46:34 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:47:16 +0900] "POST /product/product_insert/INSERT HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:47:16 +0900] "GET /product/product_insert?page=1&pageSize=10&recordSize=10 HTTP/1.1" 400 131
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /product/all_select?page=1&recordSize=10&pageSize=10 HTTP/1.1" 200 43228
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /img/undraw_rocket.svg HTTP/1.1" 200 3147
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:41 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /product/all_select?categoryBox=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98 HTTP/1.1" 200 34516
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.css HTTP/1.1" 200 5229
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /css/sb-admin-2.min.css HTTP/1.1" 200 170812
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/jquery/jquery.min.js HTTP/1.1" 200 89501
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 95244
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/jquery-easing/jquery.easing.min.js HTTP/1.1" 200 2532
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /js/sb-admin-2.min.js HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/datatables/dataTables.bootstrap4.min.js HTTP/1.1" 200 2098
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /js/demo/datatables-demo.js HTTP/1.1" 200 103
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /img/undraw_rocket.svg HTTP/1.1" 200 3147
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:49:43 +0900] "GET /vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78196
127.0.0.1 - - [06/Dec/2022:00:54:07 +0900] "GET / HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:54:08 +0900] "GET /product/product_insert_detail?categoryBox1=defaultValue&categoryBox2=1311%2FTEST_3_%EC%A4%91%EB%B6%84%EB%A5%98_%EC%86%8C%EB%B6%84%EB%A5%98&categoryBox3=defaultValue HTTP/1.1" 200 28698
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:54:08 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:54:08 +0900] "GET / HTTP/1.1" 200 25081
0:0:0:0:0:0:0:1 - - [06/Dec/2022:00:54:08 +0900] "GET /vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 59344
